date,store_id,city,product,units_sold,price,revenue
2025-07-24,S02,Delhi,Mocha,6,126.7,760.2
2025-07-24,S03,Bengaluru,Espresso,9,47.33,425.97
2025-07-24,S03,Bengaluru,Latte,6,72.44,434.64
2025-07-24,S03,Bengaluru,Cappuccino,9,94.28,848.52
2025-07-24,S03,Bengaluru,Americano,3,113.22,339.66
2025-07-24,S03,Bengaluru,Mocha,5,134.44,672.2
2025-07-24,S04,Chennai,Espresso,4,56.56,226.24
2025-07-24,S04,Chennai,Latte,5,72.21,361.05
2025-07-24,S04,Chennai,Cappuccino,11,89.17,980.87
2025-07-24,S04,Chennai,Americano,5,99.14,495.7
2025-07-24,S04,Chennai,Mocha,4,130.73,522.92
2025-07-24,S05,Kolkata,Espresso,4,47.18,188.72
2025-07-24,S05,Kolkata,Latte,6,66.42,398.52
2025-07-24,S05,Kolkata,Cappuccino,6,99.37,596.22
2025-07-24,S05,Kolkata,Americano,5,116.33,581.65
2025-07-24,S05,Kolkata,Mocha,5,134.42,672.1
2025-07-25,S01,Mumbai,Espresso,8,46.91,375.28
2025-07-25,S01,Mumbai,Latte,4,70.64,282.56
2025-07-25,S01,Mumbai,Cappuccino,5,89.23,446.15
2025-07-25,S01,Mumbai,Americano,10,109.19,1091.9
2025-07-25,S01,Mumbai,Mocha,5,135.53,677.65
2025-07-25,S02,Delhi,Espresso,5,43.84,219.2
2025-07-25,S02,Delhi,Latte,6,61.13,366.78
2025-07-25,S02,Delhi,Cappuccino,8,84.39,675.12
2025-07-25,S02,Delhi,Americano,5,106.37,531.85
2025-07-25,S02,Delhi,Mocha,1,122.81,122.81
2025-07-25,S03,Bengaluru,Espresso,6,45.09,270.54
2025-07-25,S03,Bengaluru,Latte,4,76.6,306.4
2025-07-25,S03,Bengaluru,Cappuccino,6,89.95,539.7
2025-07-25,S03,Bengaluru,Americano,7,103.83,726.81
2025-07-25,S03,Bengaluru,Mocha,5,129.09,645.45
2025-07-25,S04,Chennai,Espresso,8,48.7,389.6
2025-07-25,S04,Chennai,Latte,5,64.42,322.1
2025-07-25,S04,Chennai,Cappuccino,5,79.59,397.95
2025-07-25,S04,Chennai,Americano,6,110.39,662.34
2025-07-25,S04,Chennai,Mocha,2,132.93,265.86
2025-07-25,S05,Kolkata,Espresso,9,50.74,456.66
2025-07-25,S05,Kolkata,Latte,5,63.04,315.2
2025-07-25,S05,Kolkata,Cappuccino,6,91.36,548.16
2025-07-25,S05,Kolkata,Americano,2,113.58,227.16
2025-07-25,S05,Kolkata,Mocha,3,132.51,397.53
2025-07-26,S01,Mumbai,Espresso,10,55.58,555.8
2025-07-26,S01,Mumbai,Latte,5,72.53,362.65
2025-07-26,S01,Mumbai,Cappuccino,9,92.63,833.67
2025-07-26,S01,Mumbai,Americano,3,121.02,363.06
2025-07-26,S01,Mumbai,Mocha,8,137.18,1097.44
2025-07-26,S02,Delhi,Espresso,2,50.12,100.24
2025-07-26,S02,Delhi,Latte,7,62.23,435.61
2025-07-26,S02,Delhi,Cappuccino,6,98.3,589.8
2025-07-26,S02,Delhi,Americano,7,110.75,775.25
2025-07-26,S02,Delhi,Mocha,1,136.67,136.67
2025-07-26,S03,Bengaluru,Espresso,4,51.27,205.08
2025-07-26,S03,Bengaluru,Latte,5,67.94,339.7
2025-07-26,S03,Bengaluru,Cappuccino,6,87.32,523.92
2025-07-26,S03,Bengaluru,Americano,8,108.29,866.32
2025-07-26,S03,Bengaluru,Mocha,6,136.09,816.54
2025-07-26,S04,Chennai,Espresso,4,52.35,209.4
2025-07-26,S04,Chennai,Latte,4,75.93,303.72
2025-07-26,S04,Chennai,Cappuccino,7,100.18,701.26
2025-07-26,S04,Chennai,Americano,2,112.39,224.78
2025-07-26,S04,Chennai,Mocha,8,134.25,1074.0
2025-07-26,S05,Kolkata,Espresso,4,48.63,194.52
2025-07-26,S05,Kolkata,Latte,2,68.35,136.7
2025-07-26,S05,Kolkata,Cappuccino,5,84.16,420.8
2025-07-26,S05,Kolkata,Americano,6,111.32,667.92
2025-07-26,S05,Kolkata,Mocha,2,132.55,265.1
2025-07-27,S01,Mumbai,Espresso,6,43.05,258.3
2025-07-27,S01,Mumbai,Latte,4,75.88,303.52
2025-07-27,S01,Mumbai,Cappuccino,4,91.77,367.08
2025-07-27,S01,Mumbai,Americano,4,109.0,436.0
2025-07-27,S01,Mumbai,Mocha,3,128.09,384.27
2025-07-27,S02,Delhi,Espresso,11,46.59,512.49
2025-07-27,S02,Delhi,Latte,5,69.98,349.9
2025-07-27,S02,Delhi,Cappuccino,5,91.12,455.6
2025-07-27,S02,Delhi,Americano,5,106.05,530.25
2025-07-27,S02,Delhi,Mocha,5,132.75,663.75
2025-07-27,S03,Bengaluru,Espresso,2,51.47,102.94
2025-07-27,S03,Bengaluru,Latte,7,56.11,392.77
2025-07-27,S03,Bengaluru,Cappuccino,6,86.12,516.72
2025-07-27,S03,Bengaluru,Americano,7,107.45,752.15
2025-07-27,S03,Bengaluru,Mocha,6,128.63,771.78
2025-07-27,S04,Chennai,Espresso,6,47.33,283.98
2025-07-27,S04,Chennai,Latte,5,71.36,356.8
2025-07-27,S04,Chennai,Cappuccino,4,96.19,384.76
2025-07-27,S04,Chennai,Americano,4,110.56,442.24
2025-07-27,S04,Chennai,Mocha,4,135.3,541.2
2025-07-27,S05,Kolkata,Espresso,3,55.46,166.38
2025-07-27,S05,Kolkata,Latte,8,71.78,574.24
2025-07-27,S05,Kolkata,Cappuccino,7,84.58,592.06
2025-07-27,S05,Kolkata,Americano,5,96.04,480.2
2025-07-27,S05,Kolkata,Mocha,5,123.31,616.55
2025-07-28,S01,Mumbai,Espresso,1,50.5,50.5
2025-07-28,S01,Mumbai,Latte,2,72.1,144.2
2025-07-28,S01,Mumbai,Cappuccino,5,83.6,418.0
2025-07-28,S01,Mumbai,Americano,5,104.11,520.55
2025-07-28,S01,Mumbai,Mocha,8,126.24,1009.92
2025-07-28,S02,Delhi,Espresso,5,51.95,259.75
2025-07-28,S02,Delhi,Latte,5,73.99,369.95
2025-07-28,S02,Delhi,Cappuccino,9,91.51,823.59
2025-07-28,S02,Delhi,Americano,6,110.01,660.06
2025-07-28,S02,Delhi,Mocha,8,128.37,1026.96
2025-07-28,S03,Bengaluru,Espresso,7,53.28,372.96
2025-07-28,S03,Bengaluru,Latte,5,70.75,353.75
2025-07-28,S03,Bengaluru,Cappuccino,4,85.14,340.56
2025-07-28,S03,Bengaluru,Americano,5,106.96,534.8
2025-07-28,S03,Bengaluru,Mocha,8,131.48,1051.84
2025-07-28,S04,Chennai,Espresso,7,50.74,355.18
2025-07-28,S04,Chennai,Latte,4,62.31,249.24
2025-07-28,S04,Chennai,Cappuccino,2,97.24,194.48
2025-07-28,S04,Chennai,Americano,3,104.03,312.09
2025-07-28,S04,Chennai,Mocha,1,125.7,125.7
2025-07-28,S05,Kolkata,Espresso,2,57.06,114.12
2025-07-28,S05,Kolkata,Latte,5,65.38,326.9
2025-07-28,S05,Kolkata,Cappuccino,6,87.7,526.2
2025-07-28,S05,Kolkata,Americano,8,103.78,830.24
2025-07-28,S05,Kolkata,Mocha,9,137.65,1238.85
2025-07-29,S01,Mumbai,Espresso,3,53.36,160.08
2025-07-29,S01,Mumbai,Latte,11,68.91,758.01
2025-07-29,S01,Mumbai,Cappuccino,4,96.2,384.8
2025-07-29,S01,Mumbai,Americano,1,106.29,106.29
2025-07-29,S01,Mumbai,Mocha,5,132.13,660.65
2025-07-29,S02,Delhi,Espresso,3,52.69,158.07
2025-07-29,S02,Delhi,Latte,2,67.34,134.68
2025-07-29,S02,Delhi,Cappuccino,6,86.74,520.44
2025-07-29,S02,Delhi,Americano,4,114.7,458.8
2025-07-29,S02,Delhi,Mocha,5,136.16,680.8
2025-07-29,S03,Bengaluru,Espresso,2,42.31,84.62
2025-07-29,S03,Bengaluru,Latte,8,72.69,581.52
2025-07-29,S03,Bengaluru,Cappuccino,6,86.14,516.84
2025-07-29,S03,Bengaluru,Americano,8,118.06,944.48
2025-07-29,S03,Bengaluru,Mocha,5,129.43,647.15
2025-07-29,S04,Chennai,Espresso,0,57.76,0.0
2025-07-29,S04,Chennai,Latte,9,74.8,673.2
2025-07-29,S04,Chennai,Cappuccino,5,81.53,407.65
2025-07-29,S04,Chennai,Americano,4,113.05,452.2
2025-07-29,S04,Chennai,Mocha,5,126.42,632.1
2025-07-29,S05,Kolkata,Espresso,7,51.91,363.37
2025-07-29,S05,Kolkata,Latte,7,68.21,477.47
2025-07-29,S05,Kolkata,Cappuccino,7,92.14,644.98
2025-07-29,S05,Kolkata,Americano,4,113.01,452.04
2025-07-29,S05,Kolkata,Mocha,3,129.93,389.79
2025-07-30,S01,Mumbai,Espresso,4,47.47,189.88
2025-07-30,S01,Mumbai,Latte,5,76.69,383.45
2025-07-30,S01,Mumbai,Cappuccino,5,81.05,405.25
2025-07-30,S01,Mumbai,Americano,3,111.68,335.04
2025-07-30,S01,Mumbai,Mocha,4,126.92,507.68
2025-07-30,S02,Delhi,Espresso,5,51.36,256.8
2025-07-30,S02,Delhi,Latte,5,69.04,345.2
2025-07-30,S02,Delhi,Cappuccino,5,95.07,475.35
2025-07-30,S02,Delhi,Americano,5,108.26,541.3
2025-07-30,S02,Delhi,Mocha,3,125.3,375.9
2025-07-30,S03,Bengaluru,Espresso,3,52.85,158.55
2025-07-30,S03,Bengaluru,Latte,6,69.86,419.16
2025-07-30,S03,Bengaluru,Cappuccino,2,89.76,179.52
2025-07-30,S03,Bengaluru,Americano,6,106.89,641.34
2025-07-30,S03,Bengaluru,Mocha,4,129.73,518.92
2025-07-30,S04,Chennai,Espresso,2,54.35,108.7
2025-07-30,S04,Chennai,Latte,4,76.62,306.48
2025-07-30,S04,Chennai,Cappuccino,2,83.35,166.7
2025-07-30,S04,Chennai,Americano,8,116.7,933.6
2025-07-30,S04,Chennai,Mocha,2,123.63,247.26
2025-07-30,S05,Kolkata,Espresso,6,48.98,293.88
2025-07-30,S05,Kolkata,Latte,9,70.48,634.32
2025-07-30,S05,Kolkata,Cappuccino,6,86.21,517.26
2025-07-30,S05,Kolkata,Americano,5,112.77,563.85
2025-07-30,S05,Kolkata,Mocha,4,132.08,528.32
2025-07-31,S01,Mumbai,Espresso,5,53.18,265.9
2025-07-31,S01,Mumbai,Latte,6,77.37,464.22
2025-07-31,S01,Mumbai,Cappuccino,4,98.91,395.64
2025-07-31,S01,Mumbai,Americano,6,107.15,642.9
2025-07-31,S01,Mumbai,Mocha,6,138.6,831.6
2025-07-31,S02,Delhi,Espresso,4,47.81,191.24
2025-07-31,S02,Delhi,Latte,3,76.32,228.96
2025-07-31,S02,Delhi,Cappuccino,12,90.62,1087.44
2025-07-31,S02,Delhi,Americano,6,109.7,658.2
2025-07-31,S02,Delhi,Mocha,6,126.77,760.62
2025-07-31,S03,Bengaluru,Espresso,1,48.65,48.65
2025-07-31,S03,Bengaluru,Latte,3,71.83,215.49
2025-07-31,S03,Bengaluru,Cappuccino,5,89.36,446.8
2025-07-31,S03,Bengaluru,Americano,7,115.33,807.31
2025-07-31,S03,Bengaluru,Mocha,4,131.55,526.2
2025-07-31,S04,Chennai,Espresso,4,46.02,184.08
2025-07-31,S04,Chennai,Latte,3,67.05,201.15
2025-07-31,S04,Chennai,Cappuccino,6,87.04,522.24
2025-07-31,S04,Chennai,Americano,7,109.29,765.03
2025-07-31,S04,Chennai,Mocha,9,131.14,1180.26
2025-07-31,S05,Kolkata,Espresso,7,45.85,320.95
2025-07-31,S05,Kolkata,Latte,8,66.31,530.48
2025-07-31,S05,Kolkata,Cappuccino,5,86.76,433.8
2025-07-31,S05,Kolkata,Americano,6,104.79,628.74
2025-07-31,S05,Kolkata,Mocha,3,121.75,365.25
2025-08-01,S01,Mumbai,Espresso,4,37.67,150.68
2025-08-01,S01,Mumbai,Latte,1,66.29,66.29
2025-08-01,S01,Mumbai,Cappuccino,4,88.06,352.24
2025-08-01,S01,Mumbai,Americano,5,114.46,572.3
2025-08-01,S01,Mumbai,Mocha,4,134.04,536.16
2025-08-01,S02,Delhi,Espresso,5,50.24,251.2
2025-08-01,S02,Delhi,Latte,8,61.23,489.84
2025-08-01,S02,Delhi,Cappuccino,9,78.95,710.55
2025-08-01,S02,Delhi,Americano,5,111.9,559.5
2025-08-01,S02,Delhi,Mocha,5,128.53,642.65
2025-08-01,S03,Bengaluru,Espresso,7,51.04,357.28
2025-08-01,S03,Bengaluru,Latte,4,70.96,283.84
2025-08-01,S03,Bengaluru,Cappuccino,5,88.21,441.05
2025-08-01,S03,Bengaluru,Americano,6,108.79,652.74
2025-08-01,S03,Bengaluru,Mocha,2,122.92,245.84
2025-08-01,S04,Chennai,Espresso,3,46.48,139.44
2025-08-01,S04,Chennai,Latte,4,59.8,239.2
2025-08-01,S04,Chennai,Cappuccino,3,89.94,269.82
2025-08-01,S04,Chennai,Americano,2,108.25,216.5
2025-08-01,S04,Chennai,Mocha,8,131.23,1049.84
2025-08-01,S05,Kolkata,Espresso,6,43.26,259.56
2025-08-01,S05,Kolkata,Latte,1,81.06,81.06
2025-08-01,S05,Kolkata,Cappuccino,2,87.39,174.78
2025-08-01,S05,Kolkata,Americano,6,118.81,712.86
2025-08-01,S05,Kolkata,Mocha,4,124.3,497.2
2025-08-02,S01,Mumbai,Espresso,6,55.18,331.08
2025-08-02,S01,Mumbai,Latte,3,73.54,220.62
2025-08-02,S01,Mumbai,Cappuccino,3,89.69,269.07
2025-08-02,S01,Mumbai,Americano,4,117.03,468.12
2025-08-02,S01,Mumbai,Mocha,5,135.22,676.1
2025-08-02,S02,Delhi,Espresso,2,53.82,107.64
2025-08-02,S02,Delhi,Latte,6,66.38,398.28
2025-08-02,S02,Delhi,Cappuccino,6,93.38,560.28
2025-08-02,S02,Delhi,Americano,5,117.96,589.8
2025-08-02,S02,Delhi,Mocha,8,132.75,1062.0
2025-08-02,S03,Bengaluru,Espresso,3,49.66,148.98
2025-08-02,S03,Bengaluru,Latte,5,80.83,404.15
2025-08-02,S03,Bengaluru,Cappuccino,3,91.46,274.38
2025-08-02,S03,Bengaluru,Americano,3,115.47,346.41
2025-08-02,S03,Bengaluru,Mocha,5,126.82,634.1
2025-08-02,S04,Chennai,Espresso,5,40.55,202.75
2025-08-02,S04,Chennai,Latte,4,66.24,264.96
2025-08-02,S04,Chennai,Cappuccino,5,89.81,449.05
2025-08-02,S04,Chennai,Americano,3,113.23,339.69
2025-08-02,S04,Chennai,Mocha,5,129.69,648.45
2025-08-02,S05,Kolkata,Espresso,6,47.79,286.74
2025-08-02,S05,Kolkata,Latte,8,76.59,612.72
2025-08-02,S05,Kolkata,Cappuccino,8,96.34,770.72
2025-08-02,S05,Kolkata,Americano,9,106.67,960.03
2025-08-02,S05,Kolkata,Mocha,3,133.64,400.92
2025-08-03,S01,Mumbai,Espresso,1,51.33,51.33
2025-08-03,S01,Mumbai,Latte,8,72.04,576.32
2025-08-03,S01,Mumbai,Cappuccino,2,90.59,181.18
2025-08-03,S01,Mumbai,Americano,5,116.03,580.15
2025-08-03,S01,Mumbai,Mocha,5,129.73,648.65
2025-08-03,S02,Delhi,Espresso,1,40.4,40.4
2025-08-03,S02,Delhi,Latte,2,63.87,127.74
2025-08-03,S02,Delhi,Cappuccino,1,82.96,82.96
2025-08-03,S02,Delhi,Americano,7,115.29,807.03
2025-08-03,S02,Delhi,Mocha,7,129.84,908.88
2025-08-03,S03,Bengaluru,Espresso,3,49.41,148.23
2025-08-03,S03,Bengaluru,Latte,7,75.61,529.27
2025-08-03,S03,Bengaluru,Cappuccino,7,93.54,654.78
2025-08-03,S03,Bengaluru,Americano,7,108.33,758.31
2025-08-03,S03,Bengaluru,Mocha,7,128.21,897.47
2025-08-03,S04,Chennai,Espresso,8,52.55,420.4
2025-08-03,S04,Chennai,Latte,6,65.54,393.24
2025-08-03,S04,Chennai,Cappuccino,3,94.63,283.89
2025-08-03,S04,Chennai,Americano,5,106.29,531.45
2025-08-03,S04,Chennai,Mocha,5,123.35,616.75
2025-08-03,S05,Kolkata,Espresso,5,48.78,243.9
2025-08-03,S05,Kolkata,Latte,4,69.35,277.4
2025-08-03,S05,Kolkata,Cappuccino,5,83.62,418.1
2025-08-03,S05,Kolkata,Americano,3,103.43,310.29
2025-08-03,S05,Kolkata,Mocha,5,129.21,646.05
2025-08-04,S01,Mumbai,Espresso,5,50.06,250.3
2025-08-04,S01,Mumbai,Latte,5,65.31,326.55
2025-08-04,S01,Mumbai,Cappuccino,7,85.78,600.46
2025-08-04,S01,Mumbai,Americano,5,106.53,532.65
2025-08-04,S01,Mumbai,Mocha,5,122.61,613.05
2025-08-04,S02,Delhi,Espresso,4,50.78,203.12
2025-08-04,S02,Delhi,Latte,3,65.04,195.12
2025-08-04,S02,Delhi,Cappuccino,6,90.02,540.12
2025-08-04,S02,Delhi,Americano,7,104.62,732.34
2025-08-04,S02,Delhi,Mocha,6,130.42,782.52
2025-08-04,S03,Bengaluru,Espresso,4,45.12,180.48
2025-08-04,S03,Bengaluru,Latte,4,65.51,262.04
2025-08-04,S03,Bengaluru,Cappuccino,2,90.77,181.54
2025-08-04,S03,Bengaluru,Americano,2,112.55,225.1
2025-08-04,S03,Bengaluru,Mocha,4,136.03,544.12
2025-08-04,S04,Chennai,Espresso,3,54.47,163.41
2025-08-04,S04,Chennai,Latte,8,69.66,557.28
2025-08-04,S04,Chennai,Cappuccino,3,91.75,275.25
2025-08-04,S04,Chennai,Americano,5,104.54,522.7
2025-08-04,S04,Chennai,Mocha,6,131.85,791.1
2025-08-04,S05,Kolkata,Espresso,2,49.29,98.58
2025-08-04,S05,Kolkata,Latte,8,67.77,542.16
2025-08-04,S05,Kolkata,Cappuccino,3,100.11,300.33
2025-08-04,S05,Kolkata,Americano,9,101.98,917.82
2025-08-04,S05,Kolkata,Mocha,10,130.63,1306.3
2025-08-05,S01,Mumbai,Espresso,5,57.3,286.5
2025-08-05,S01,Mumbai,Latte,8,73.35,586.8
2025-08-05,S01,Mumbai,Cappuccino,3,92.54,277.62
2025-08-05,S01,Mumbai,Americano,3,107.23,321.69
2025-08-05,S01,Mumbai,Mocha,7,129.83,908.81
2025-08-05,S02,Delhi,Espresso,4,57.7,230.8
2025-08-05,S02,Delhi,Latte,5,69.15,345.75
2025-08-05,S02,Delhi,Cappuccino,4,95.17,380.68
2025-08-05,S02,Delhi,Americano,7,104.82,733.74
2025-08-05,S02,Delhi,Mocha,2,129.92,259.84
2025-08-05,S03,Bengaluru,Espresso,4,44.2,176.8
2025-08-05,S03,Bengaluru,Latte,6,72.76,436.56
2025-08-05,S03,Bengaluru,Cappuccino,5,91.94,459.7
2025-08-05,S03,Bengaluru,Americano,5,115.08,575.4
2025-08-05,S03,Bengaluru,Mocha,11,133.83,1472.13
2025-08-05,S04,Chennai,Espresso,3,53.49,160.47
2025-08-05,S04,Chennai,Latte,4,67.24,268.96
2025-08-05,S04,Chennai,Cappuccino,4,86.51,346.04
2025-08-05,S04,Chennai,Americano,4,111.57,446.28
2025-08-05,S04,Chennai,Mocha,4,132.73,530.92
2025-08-05,S05,Kolkata,Espresso,4,59.53,238.12
2025-08-05,S05,Kolkata,Latte,5,70.75,353.75
2025-08-05,S05,Kolkata,Cappuccino,5,86.24,431.2
2025-08-05,S05,Kolkata,Americano,8,107.19,857.52
2025-08-05,S05,Kolkata,Mocha,8,128.49,1027.92
2025-08-06,S01,Mumbai,Espresso,2,44.9,89.8
2025-08-06,S01,Mumbai,Latte,3,63.37,190.11
2025-08-06,S01,Mumbai,Cappuccino,2,91.11,182.22
2025-08-06,S01,Mumbai,Americano,4,107.59,430.36
2025-08-06,S01,Mumbai,Mocha,2,129.6,259.2
2025-08-06,S02,Delhi,Espresso,5,54.84,274.2
2025-08-06,S02,Delhi,Latte,7,68.67,480.69
2025-08-06,S02,Delhi,Cappuccino,7,87.55,612.85
2025-08-06,S02,Delhi,Americano,5,103.5,517.5
2025-08-06,S02,Delhi,Mocha,3,127.2,381.6
2025-08-06,S03,Bengaluru,Espresso,6,48.24,289.44
2025-08-06,S03,Bengaluru,Latte,9,70.99,638.91
2025-08-06,S03,Bengaluru,Cappuccino,2,94.27,188.54
2025-08-06,S03,Bengaluru,Americano,6,113.17,679.02
2025-08-06,S03,Bengaluru,Mocha,8,131.65,1053.2
2025-08-06,S04,Chennai,Espresso,5,53.78,268.9
2025-08-06,S04,Chennai,Latte,3,63.7,191.1
2025-08-06,S04,Chennai,Cappuccino,4,86.12,344.48
2025-08-06,S04,Chennai,Americano,4,113.19,452.76
2025-08-06,S04,Chennai,Mocha,6,135.2,811.2
2025-08-06,S05,Kolkata,Espresso,2,52.73,105.46
2025-08-06,S05,Kolkata,Latte,3,64.24,192.72
2025-08-06,S05,Kolkata,Cappuccino,3,92.7,278.1
2025-08-06,S05,Kolkata,Americano,2,109.17,218.34
2025-08-06,S05,Kolkata,Mocha,2,133.76,267.52
2025-08-07,S01,Mumbai,Espresso,7,58.03,406.21
2025-08-07,S01,Mumbai,Latte,5,69.79,348.95
2025-08-07,S01,Mumbai,Cappuccino,4,83.82,335.28
2025-08-07,S01,Mumbai,Americano,5,109.44,547.2
2025-08-07,S01,Mumbai,Mocha,3,122.13,366.39
2025-08-07,S02,Delhi,Espresso,7,47.62,333.34
2025-08-07,S02,Delhi,Latte,4,72.78,291.12
2025-08-07,S02,Delhi,Cappuccino,2,86.75,173.5
2025-08-07,S02,Delhi,Americano,3,103.84,311.52
2025-08-07,S02,Delhi,Mocha,8,132.16,1057.28
2025-08-07,S03,Bengaluru,Espresso,3,45.86,137.58
2025-08-07,S03,Bengaluru,Latte,5,70.12,350.6
2025-08-07,S03,Bengaluru,Cappuccino,9,93.07,837.63
2025-08-07,S03,Bengaluru,Americano,7,115.56,808.92
2025-08-07,S03,Bengaluru,Mocha,5,138.72,693.6
2025-08-07,S04,Chennai,Espresso,6,54.82,328.92
2025-08-07,S04,Chennai,Latte,4,72.97,291.88
2025-08-07,S04,Chennai,Cappuccino,5,90.16,450.8
2025-08-07,S04,Chennai,Americano,6,111.06,666.36
2025-08-07,S04,Chennai,Mocha,3,129.81,389.43
2025-08-07,S05,Kolkata,Espresso,9,57.14,514.26
2025-08-07,S05,Kolkata,Latte,1,81.96,81.96
2025-08-07,S05,Kolkata,Cappuccino,5,81.81,409.05
2025-08-07,S05,Kolkata,Americano,6,104.83,628.98
2025-08-07,S05,Kolkata,Mocha,10,131.04,1310.4
2025-08-08,S01,Mumbai,Espresso,1,53.43,53.43
2025-08-08,S01,Mumbai,Latte,4,69.39,277.56
2025-08-08,S01,Mumbai,Cappuccino,5,83.08,415.4
2025-08-08,S01,Mumbai,Americano,7,105.02,735.14
2025-08-08,S01,Mumbai,Mocha,4,132.77,531.08
2025-08-08,S02,Delhi,Espresso,2,44.07,88.14
2025-08-08,S02,Delhi,Latte,4,70.55,282.2
2025-08-08,S02,Delhi,Cappuccino,3,88.43,265.29
2025-08-08,S02,Delhi,Americano,9,116.57,1049.13
2025-08-08,S02,Delhi,Mocha,4,135.9,543.6
2025-08-08,S03,Bengaluru,Espresso,1,46.02,46.02
2025-08-08,S03,Bengaluru,Latte,5,69.99,349.95
2025-08-08,S03,Bengaluru,Cappuccino,3,89.24,267.72
2025-08-08,S03,Bengaluru,Americano,3,104.97,314.91
2025-08-08,S03,Bengaluru,Mocha,6,130.13,780.78
2025-08-08,S04,Chennai,Espresso,4,45.19,180.76
2025-08-08,S04,Chennai,Latte,11,71.46,786.06
2025-08-08,S04,Chennai,Cappuccino,6,87.27,523.62
2025-08-08,S04,Chennai,Americano,2,108.02,216.04
2025-08-08,S04,Chennai,Mocha,3,127.6,382.8
2025-08-08,S05,Kolkata,Espresso,6,46.9,281.4
2025-08-08,S05,Kolkata,Latte,9,71.51,643.59
2025-08-08,S05,Kolkata,Cappuccino,5,91.37,456.85
2025-08-08,S05,Kolkata,Americano,8,109.56,876.48
2025-08-08,S05,Kolkata,Mocha,7,121.22,848.54
2025-08-09,S01,Mumbai,Espresso,5,42.11,210.55
2025-08-09,S01,Mumbai,Latte,4,68.42,273.68
2025-08-09,S01,Mumbai,Cappuccino,9,87.48,787.32
2025-08-09,S01,Mumbai,Americano,3,104.9,314.7
2025-08-09,S01,Mumbai,Mocha,6,132.71,796.26
2025-08-09,S02,Delhi,Espresso,5,49.96,249.8
2025-08-09,S02,Delhi,Latte,0,66.86,0.0
2025-08-09,S02,Delhi,Cappuccino,4,94.27,377.08
2025-08-09,S02,Delhi,Americano,5,103.28,516.4
2025-08-09,S02,Delhi,Mocha,3,122.06,366.18
2025-08-09,S03,Bengaluru,Espresso,6,40.27,241.62
2025-08-09,S03,Bengaluru,Latte,5,63.08,315.4
2025-08-09,S03,Bengaluru,Cappuccino,1,92.4,92.4
2025-08-09,S03,Bengaluru,Americano,3,116.27,348.81
2025-08-09,S03,Bengaluru,Mocha,2,125.19,250.38
2025-08-09,S04,Chennai,Espresso,5,49.02,245.1
2025-08-09,S04,Chennai,Latte,5,72.49,362.45
2025-08-09,S04,Chennai,Cappuccino,4,90.01,360.04
2025-08-09,S04,Chennai,Americano,4,105.38,421.52
2025-08-09,S04,Chennai,Mocha,3,137.86,413.58
2025-08-09,S05,Kolkata,Espresso,3,41.24,123.72
2025-08-09,S05,Kolkata,Latte,9,78.3,704.7
2025-08-09,S05,Kolkata,Cappuccino,6,89.59,537.54
2025-08-09,S05,Kolkata,Americano,1,109.4,109.4
2025-08-09,S05,Kolkata,Mocha,9,140.96,1268.64
2025-08-10,S01,Mumbai,Espresso,3,42.9,128.7
2025-08-10,S01,Mumbai,Latte,8,69.59,556.72
2025-08-10,S01,Mumbai,Cappuccino,5,92.52,462.6
2025-08-10,S01,Mumbai,Americano,4,114.31,457.24
2025-08-10,S01,Mumbai,Mocha,5,137.11,685.55
2025-08-10,S02,Delhi,Espresso,5,40.91,204.55
2025-08-10,S02,Delhi,Latte,2,72.3,144.6
2025-08-10,S02,Delhi,Cappuccino,6,89.86,539.16
2025-08-10,S02,Delhi,Americano,4,112.74,450.96
2025-08-10,S02,Delhi,Mocha,7,121.78,852.46
2025-08-10,S03,Bengaluru,Espresso,3,47.03,141.09
2025-08-10,S03,Bengaluru,Latte,3,63.33,189.99
2025-08-10,S03,Bengaluru,Cappuccino,4,89.99,359.96
2025-08-10,S03,Bengaluru,Americano,4,116.49,465.96
2025-08-10,S03,Bengaluru,Mocha,5,123.93,619.65
2025-08-10,S04,Chennai,Espresso,8,49.95,399.6
2025-08-10,S04,Chennai,Latte,5,67.15,335.75
2025-08-10,S04,Chennai,Cappuccino,7,96.43,675.01
2025-08-10,S04,Chennai,Americano,8,108.77,870.16
2025-08-10,S04,Chennai,Mocha,7,119.78,838.46
2025-08-10,S05,Kolkata,Espresso,3,42.83,128.49
2025-08-10,S05,Kolkata,Latte,6,73.08,438.48
2025-08-10,S05,Kolkata,Cappuccino,3,95.86,287.58
2025-08-10,S05,Kolkata,Americano,3,106.41,319.23
2025-08-10,S05,Kolkata,Mocha,3,131.21,393.63
2025-08-11,S01,Mumbai,Espresso,7,55.74,390.18
2025-08-11,S01,Mumbai,Latte,2,75.46,150.92
2025-08-11,S01,Mumbai,Cappuccino,10,91.79,917.9
2025-08-11,S01,Mumbai,Americano,5,107.41,537.05
2025-08-11,S01,Mumbai,Mocha,2,136.82,273.64
2025-08-11,S02,Delhi,Espresso,5,50.19,250.95
2025-08-11,S02,Delhi,Latte,2,65.54,131.08
2025-08-11,S02,Delhi,Cappuccino,4,89.61,358.44
2025-08-11,S02,Delhi,Americano,5,107.78,538.9
2025-08-11,S02,Delhi,Mocha,5,132.04,660.2
2025-08-11,S03,Bengaluru,Espresso,3,46.8,140.4
2025-08-11,S03,Bengaluru,Latte,6,64.68,388.08
